canonical_smiles,pchembl_value
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCCN3CCN(CCCCC4CCN(CC(=O)N5c6ccccc6NC(=O)c6ccccc65)CC4)CC3)c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,7.720000000000001
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCCNC(=O)CCc3cn(CCCCC4CCN(CC(=O)N5c6ccccc6NC(=O)c6ccccc65)CC4)cn3)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21.O=C(O)C(F)(F)F,7.605
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCc3cc(C(=O)NCCN4CCC(N5CCC(n6c(=O)[nH]c7ccccc76)CC5)CC4)cc(C(=O)NCCN4CCN(CCCCC5CCN(CC(=O)N6c7ccccc7NC(=O)c7ccccc76)CC5)CC4)c3)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCCS(=O)(=O)O)c2ccccc21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.59
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCc3cc(C(=O)NCCNC(=O)CCc4cn(CCCCC5CCN(CC(=O)N6c7ccccc7NC(=O)c7ccccc76)CC5)cn4)cc(C(=O)NCCNC(=O)CCc4cn(CCCCC5CCN(CC(=O)N6c7ccccc7NC(=O)c7ccccc76)CC5)cn4)c3)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,7.984999999999999
CC1(C)C(/C=C/C=C/C=C2/N(CCCCS(=O)(=O)O)c3ccccc3C2(C)C)=[N+](CCCCCC(=O)NCCCCCCCCN2CCC(OC(=O)Nc3ccc(F)cc3-c3ccc(F)c(Cl)c3)CC2)c2ccc(S(=O)(=O)[O-])cc21,9.06
CC1(C)CCCN(c2ccc(N3CCN(S(=O)(=O)c4ccc5c(c4)OCO5)CC3)nn2)C1,6.335
CC1(C)CCCN(c2ccc(N3CCN(S(=O)(=O)c4ccccc4Cl)CC3)nn2)C1,6.03
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,5.215
CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(C(C)C)cc1)NC2(C)C,5.72
CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(C(F)(F)F)cc1)NC2(C)C,5.8
CC1CCCCN1C(=O)CCN1CCCc2ccccc21,5.28
CC1CCCCN1c1ccc(N2CCN(S(=O)(=O)c3ccccc3Cl)CC2)nn1,6.28
CC1CCN(C(=O)CCN2CCCc3ccccc32)CC1,6.54
CC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,5.03
CC1CCc2ccccc2N1CC(=O)N1CCCC1,5.2
CC1CCc2ccccc2N1CC(=O)N1CCCCC1,5.05
CC1CN(c2ccccc2OC(F)(F)F)CCC1C(=O)NCCC1CCN(Cc2ccccc2)CC1,6.26
CC1CNCCC1CNC(=O)c1ccccc1-c1cccc(Cl)c1,5.5
CC1OC2(CS1)CN1CCC2CC1,5.99
CCC(=O)NC1CN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.44
CCC(=O)NCCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1.O=C(O)C(F)(F)F,6.68
CCC(=O)NCCNC(=O)CCc1cn(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)cn1,8.6
CCC(=O)NCc1cc(C(=O)NCCN2CCC(N3CCC(n4c(=O)[nH]c5ccccc54)CC3)CC2)cc(C(=O)NCCN2CCN(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)CC2)c1,8.57
CCC(=O)NCc1cc(C(=O)NCCNC(=O)CCc2cn(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)cn2)cc(C(=O)NCCNC(=O)CCc2cn(CCCCC3CCN(CC(=O)N4c5ccccc5NC(=O)c5ccccc54)CC3)cn2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,9.33
CCC(=O)OC1CC2CCCC1N2,6.625
CCC(=O)OC1CC2CCCC1N2C,5.935
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-],8.01
CCC(C)NC(=O)c1cnc(N2C[C@@H](C)N(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@@H](C)C2)nc1,6.26
CCC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1,6.08
CCC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,6.18
CCCC(C)(C)C(=O)N(CC)CCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,7.3
CCCC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,6.21
CCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,5.78
CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,5.85
CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,6.105
CCCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,6.24
CCCCCCCCCCCC(OC(=O)C(CCCCN(O)C(C)=O)NC(=O)c1coc(-c2ccccc2O)n1)C(C)C(=O)NC1CCCCN(O)C1=O,6.415
CCCCCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1,5.67
CCCCCCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1,6.55
CCCCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1,5.8
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,5.77
CCCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,5.9
CCCCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1.O=C(O)C(=O)O,6.21
CCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,5.66
CCCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1.O=C(O)C(=O)O,6.43
CCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,5.69
CCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(O)C(O)C(=O)O,6.27
CCCCCCOC(=O)[C@H]1CN(CC)CC[C@H]1c1ccccc1.O=C(O)C(=O)O,6.24
CCCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,7.85
CCCCCNC(=O)/N=C(\N)NCCCc1sc(N)nc1C,10.28
CCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,6.15
CCCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,7.96
CCCCCc1noc(C2=C(c3ccccc3)CCN(CC)C2)n1.O=C(O)C(=O)O,5.08
CCCCN(CCCC)c1ccc(/C=C/c2cc[n+](CCC[N+](CC)(CC)CC)cc2)cc1.[Br-].[Br-],6.99
CCCCN(c1ccc(C)nc1)C1CCN(c2ncnc3sc(C)c(C)c23)CC1,5.82
CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,6.12
CCCCN1CCN(CCCN2C(=O)CCc3ccccc32)CC1,5.5
CCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1.O=C(O)C(=O)O,6.28
CCCCOc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1Cl,5.57
CCCCSC1CCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,5.35
CCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,9.0
CCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(SC)ccc2C1O3,8.52
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,5.87
CCCN(CCC)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,8.0
CCCN(c1ccc(C)nc1)C1CCN(c2ncnc3sc(C)c(C)c23)CC1,5.62
CCCNc1ncnc2c1oc1nc(C)c(Cl)c(C)c12.Cl,6.445
CCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1.O=C(O)C(=O)O,5.85
CCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,5.42
CCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,6.44
CCCO[C@H]1CC[C@](C)(N2CCC(N3C(=O)Cc4ccc(C)cc43)CC2)CC1,7.4
CCCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)[nH]c4cc(F)c(C)cc43)CC2)CC1,7.9
CCCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(S(C)(=O)=O)cc43)CC2)CC1,6.3
CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,6.06
CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,8.7
CCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(SC)ccc2C1O3,9.0
CCCc1c(C(=O)OCC)c2c3c(ccc2n1C)OC1c2ccc(OC)cc2CCN1C3,8.7
CCCc1c(C(=O)OCC)c2c3c(ccc2n1C)OC1c2ccc(SC)cc2CCN1C3,8.7
CCCn1c(=O)c2nc(-c3ccc(C(=O)NCCC4CCN(Cc5ccccc5)CC4)cc3)[nH]c2n(CCC)c1=O,7.26
CCN(C)C(=O)c1cc(C)nc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)n1,6.26
CCN(C)C(=O)c1cnc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)nc1,6.26
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,8.7
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,6.39
CCN(CC)CCC1=C(C(C)c2ccccn2)c2ccccc2C1,6.34
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,6.13
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,5.24
CCN(CC)CCCC(C)Nc1cnc(C(=O)Nc2cc(F)cc3cccnc23)cn1,6.55
CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,8.1
CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,8.7
CCN(CC)CCCCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,6.76
CCN(CC)CCCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,6.68
CCN(CC)CCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,8.34
CCN(CC)CCOC(=O)C(C)(c1ccccc1)C1CCCCC1,7.73
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,7.165000000000001
CCN(CC)CCOC(=O)C(O)(c1cccs1)C1CCCCC1,8.83
CCN(CC)CCOC(=O)C(c1ccccc1)C1(O)CCCCC1,8.02
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,8.96
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,6.21
CCN(CC)CCSC(=O)C(O)(c1ccccc1)c1ccccc1,8.14
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,5.26
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,8.030000000000001
CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,5.0
CCN1CC=C(c2ccccc2)C(C(=O)OC2CCCCC2)C1.O=C(O)C(=O)O,6.96
CCN1CC=C(c2ccccc2)C(C(=O)OCC(C)C)C1.O=C(O)C(=O)O,6.05
CCN1CC=C(c2ccccc2)C(C(=O)OCC(c2ccccc2)c2ccccc2)C1.O=C(O)C(=O)O,5.38
CCN1CC=C(c2ccccc2)C(C(=O)OCC2CCCCC2)C1.O=C(O)C(=O)O,6.78
CCN1CC=C(c2ccccc2)C(C(=O)OCCCCc2ccccc2)C1.O=C(O)C(=O)O,5.13
CCN1CC=C(c2ccccc2)C(C(=O)OCCCc2ccccc2)C1.Cl,5.95
CCN1CC=C(c2ccccc2)C(C(=O)OCCc2ccc(OC)cc2)C1.O=C(O)C(=O)O,5.65
CCN1CC=C(c2ccccc2)C(C(=O)OCCc2ccccc2)C1.O=C(O)C(=O)O,5.76
CCN1CC=C(c2ccccc2)C(C(=O)OCc2ccccc2)C1.Cl,6.83
CCN1CCC(c2ccccc2)=C(C(=O)OCC(C)C)C1.O=C(O)C(=O)O,6.13
CCN1CCC(c2ccccc2)=C(C(=O)OCC(c2ccccc2)c2ccccc2)C1.O=C(O)C(=O)O,5.11
CCN1CCC(c2ccccc2)=C(C(=O)OCCC2CCCCC2)C1.O=C(O)C(=O)O,6.87
CCN1CCC(c2ccccc2)=C(C(=O)OCCCCCc2ccccc2)C1.O=C(O)C(=O)O,6.02
CCN1CCC(c2ccccc2)=C(C(=O)OCCCCc2ccccc2)C1.O=C(O)C(=O)O,5.56
CCN1CCC(c2ccccc2)=C(C(=O)OCCCc2ccccc2)C1.Cl,5.93
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(C)cc2)C1.O=C(O)C(=O)O,6.86
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc(OC)cc2)C1,5.065
CCN1CCC(c2ccccc2)=C(C(=O)OCc2ccccc2)C1.Cl,6.33
CCN1CCC(c2ccccc2)=C(C(=O)Oc2ccccc2)C1.O=C(O)C(=O)O,5.07
CCN1CCN(C2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)CC1,6.26
CCN1CCN(c2ccc(NC(=O)c3cc(C(F)(F)F)ccc3C(F)(F)F)cc2Cl)CC1,5.82
CCN1CCN(c2ccc(NC(=O)c3ccc(C)cc3)cc2Cl)CC1,5.43
CCN1CCN(c2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2Cl)CC1,5.43
CCN1CC[C@@H](c2ccccc2)[C@@H](C(=O)OC2CCCCC2)C1,5.37
CCN1CC[C@@H](c2ccccc2)[C@@H](C(=O)OCCc2ccccc2)C1.O=C(O)C(=O)O,5.09
CCN1CC[C@@H](c2ccccc2)[C@H](C(=O)OCCc2ccccc2)C1.O=C(O)C(=O)O,6.84
CCNC(=O)c1cc(C)nc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)n1,6.26
CCNC(=O)c1sc2nc(OC)c(Cl)c(C)c2c1N,5.37
CCO/C(O)=C1\CN2CC(CCC2COCc2ccccc2)C1=O,5.765000000000001
CCOC(=O)C1=C(c2ccccc2)CCN(CC)C1.O=C(O)C(=O)O,5.49
CCOC(=O)N1CC2(CC[C@H](N3CCC(O)(c4cc(F)cnc4-c4cnccn4)CC3)C2)C1,7.7
CCOC(=O)N1CCC(C)(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1,7.89
CCOC(=O)N1CCC(C)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,7.82
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)N(C)C)c2ncccc23)CC1.O=C(O)/C=C/C(=O)O,7.33
CCOC(=O)N1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,8.04
CCOC(=O)N1CCC(O)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,6.5
CCOC(=O)N1CCC2(CC(N3CCC(c4ncccc4OC)CC3)C2)C1,8.05
CCOC(=O)N1CCC2(CC(N3C[C@@H]4[C@H](C3)[C@@H]4c3nccn3-c3ccccc3)C2)C1,8.52
CCOC(=O)N1CCCC(N2CCC(c3ncccc3OC)CC2)CC1,7.96
CCOC(=O)N1[C@@H]2CC[C@H]1C[C@@H](NCCNC(=O)c1ccccc1)C2,5.51
CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](CN1CC[C@H](N3C(=O)Cc4ccccc43)C1)C2,7.54
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(C)ccc2C1O3,6.33
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Cl)ccc2C1O3,6.44
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)c(OC)cc2C1O3,6.52
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,7.33
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2ccc(OC)cc2C1O3,5.22
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cccc(C)c2C1O3,5.83
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cccc(Cl)c2C1O3,5.71
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2ccccc2C1O3,5.43
CCOC(=O)c1c(C)n(C)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,7.82
CCOC(=O)c1c(C)n(CC)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,6.96
CCOC(=O)c1c(CC)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,8.4
CCOC(=O)c1c(CC)n(C)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,8.52
CCOC(=O)c1c(CC)n(Cc2ccccc2)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,7.01
CCOC(=O)c1c[nH]c2ccc3c(c12)CN1CCc2cc(OC)c(OC)cc2C1O3,5.82
CCOC(=O)c1c[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,6.48
CCO[C@H]1CC[C@](C)(N2CCC(N3C(=O)Cc4ccc(C)cc43)CC2)CC1,7.5
CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4c(F)cc(C)cc43)CC2)CC1,6.7
CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4cc(F)c(C)cc43)CC2)CC1,7.0
CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(C#N)cc43)CC2)CC1,6.1
CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(S(=O)(=O)CC)cc43)CC2)CC1,5.8
CCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(S(C)(=O)=O)cc43)CC2)CC1,5.8
CCOc1ccccc1C1CCN([C@@H]2CCC3(C2)CN(C(=O)C2COC2)C3)CC1,8.19
CCOc1ccccc1C1CCN([C@@H]2CCC3(C2)CN(C(=O)CC)C3)CC1,7.85
CCOc1ccccc1C1CCN([C@@H]2CCC3(C2)CN(C(C)=O)C3)CC1,7.38
CCOc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1Cl,6.705
CCOc1noc2c1CNCCC2,7.17
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,5.48
CC[C@H](C)C(C(=O)OCCCN(CC)CC)c1ccccc1,7.05
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-],7.88
CC[N+](C)(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.[Br-],5.77
CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-],7.640000000000001
CCc1c(C(=O)NCc2ccc(OC)c(F)c2)sc2nnc(C)c(C)c12,5.66
CCc1c(C(=O)NCc2ccc(S(C)(=O)=O)cc2)sc2nc(C)cc(C)c12,5.57
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,6.234999999999999
CCc1c2cc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)ccc2nn1C,6.23
CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1.Cl,5.71
CCc1ccc(Oc2cc(N3CCC(C(=O)N4CCc5ccccc5C4)CC3)ncn2)cc1,6.44
CCc1nnc2sc(C(=O)NC3CN(c4ncc(C(F)(F)F)cn4)C3)c(N)c2c1C,6.29
CN(C(=O)C1CCN(c2ccc(OC(F)(F)F)cc2)CC1)C1CCN(C2CCN(Cc3ccccc3)CC2)C1,7.26
CN(C(=O)NCCC1CCN(Cc2ccccc2)CC1)C1CCN(c2ccc(C(F)(F)F)cc2)C1,6.26
CN(C(=O)NCCC1CCN(Cc2ccccc2)CC1)C1CCN(c2ncc(C(F)(F)F)cc2Cl)C1,7.26
CN(C(=O)c1ccc(Cl)c(-c2nc3ccccc3cc2C#N)c1)[C@@H]1CCN(C2CCCCC2)C1,6.26
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl,6.11
CN(C)CC1COCC(c2ccccc2)(C2CCCCC2)O1,8.62
CN(C)CCC1=C(C(C)(C)c2ccccn2)c2ccccc2C1,7.09
CN(C)CCC1=C(C(c2ccccc2)c2ccccn2)c2ccccc2C1,6.89
CN(C)CCC1=C(Cc2ccccn2)c2ccccc2C1,5.62
CN(C)CCC1=C(Cc2cccnc2)c2ccccc2C1,5.13
CN(C)CCC1=C(Cc2ccncc2)c2ccccc2C1,5.08
CN(C)CCC=C1c2ccccc2CCc2ccccc21,8.705
CN(C)CCC=C1c2ccccc2COc2ccccc21,7.38
CN(C)CCCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,7.18
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,7.465
CN(C)CCCN1c2ccccc2CCc2ccccc21,5.97
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,6.83
CN(C)CCCN1c2ccccc2Sc2ccccc21,6.52
CN(C)CCCOC(=O)C(C)(c1ccccc1)C1CCCCC1,8.82
CN(C)CCOC(c1ccccc1)c1ccccc1,6.43
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,6.67
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,6.13
CN(C)C[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1,7.15
CN(C)C[C@@H]1COCC(c2ccccc2)(c2ccccc2)O1.O=C(O)C(=O)O,7.15
CN(C)C[C@@H]1COC[C@](c2ccccc2)(C2CCCCC2)O1,7.01
CN(C)C[C@H]1COCC(c2ccccc2)(c2ccccc2)O1,8.63
CN(C)C[C@H]1COCC(c2ccccc2)(c2ccccc2)O1.O=C(O)C(=O)O,8.63
CN(C)C[C@H]1COC[C@@](c2ccccc2)(C2CCCCC2)O1,9.09
CN(C)[C@@H]1CCCC[C@@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21.O=C(O)C(=O)O.O=C(O)C(=O)O,7.91
CN(C)[C@@H]1CCCC[C@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21.O=C(O)C(=O)O.O=C(O)C(=O)O,7.89
CN(C)[C@H]1CCCC[C@@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21.O=C(O)C(=O)O.O=C(O)C(=O)O,7.73
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],6.425
CN(C)c1ccc2c(-c3ccc(-c4cn(CCCCCn5cc(CCCCCCN6CCC(OC(=O)Nc7ccc(F)cc7-c7ccc(F)c(Cl)c7)CC6)nn5)nn4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,8.42
CN(C)c1ccc2c(-c3ccc(-c4cn(CCCCCn5cc(CCCCCN6CCC(COC(=O)Nc7ccc(F)cc7-c7ccc(F)c(Cl)c7)CC6)nn5)nn4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,8.59
CN(C)c1ccc2c(-c3ccc(C(=O)NCCNC(=O)CCc4cn(CCCCC5CCN(CC(=O)N6c7ccccc7NC(=O)c7ccccc76)CC5)cn4)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.43
CN(CCC1CCN(c2ccccc2)CC1)C(=O)C1CCN(c2ccc(OC(F)(F)F)cc2)CC1,6.26
CN(CCC1CC[N+](C)(Cc2ccccc2)CC1)C(=O)C1CCN(c2ccc(OC(F)(F)F)cc2)CC1,6.26
CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CCCCCCNCC(=O)N1c2ccccc2C(=O)Nc2cccnc21,8.065
CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CCCCCCNCC(=O)N1c2ncccc2NC(=O)c2cccnc21,8.19
CN(CCCN(C)CCCC(O)(c1ccccc1)c1ccccc1)CCCC(O)(c1ccccc1)c1ccccc1.Cl.Cl,6.21
CN(CCCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,6.21
CN(CCCc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41,5.41
CN(CCNC(=O)C1CCN(c2ccc(OC(F)(F)F)cc2)CC1)[C@@H]1CCN(Cc2ccccc2)C1,7.26
CN(CCNC(=O)C1CCN(c2ccc(OC(F)(F)F)cc2)CC1)[C@H]1CCN(Cc2ccccc2)C1,7.26
CN(CCNC(=O)C1CCN(c2cccc(OC(F)(F)F)c2)CC1)[C@@H]1CCN(Cc2ccccc2)C1,7.26
CN(CCNC(=O)C1CCN(c2cccc(OC(F)(F)F)c2)CC1)[C@H]1CCN(Cc2ccccc2)C1,7.26
CN(CCNC(=O)c1ccc(-c2ccccc2)cc1)[C@@H]1CCN(Cc2ccccc2)C1,6.26
CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,5.55
CN(CCc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,5.45
CN(CCc1ccccn1)[C@H]1C2C3CC4C5C3CC2C5C41,5.42
CN(Cc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,5.39
CN(Cc1ccccc1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,5.9
CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCCCN3CCC(COC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,9.25
CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCN3CCC(COC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,9.05
