canonical_smiles,pchembl_value
CN(c1cnc(C(F)(F)F)cn1)C1CC2CC1N(C(=O)c1cccc(F)c1-c1ncccn1)C2,6.07
CN(c1cnc(C(F)(F)F)cn1)C1CC2CC1N(C(=O)c1ccccc1-c1ncccn1)C2,6.3
CN(c1ncc(Cl)cn1)C1CC2CC1N(C(=O)c1cc(F)ccc1-c1ncccn1)C2,6.0
CN(c1ncc(Cl)cn1)C1CC2CC1N(C(=O)c1ccccc1-c1ncc(F)cn1)C2,6.01
CN1CCOc2c(CN3CCCC4(CCN(c5cnc6ccccc6n5)CC4)C3=O)cccc21,6.22
CN1CCc2c(CN3CCCC4(CCN(c5cnc6ccccc6n5)CC4)C3=O)cccc21,6.2
CN1C[C@H]2CN(C(=O)C3CCCCC3)N(Cc3cccc(-c4ncccn4)c3)[C@H]2c2ccccc21,8.54
CN1C[C@H]2CN(C(=O)C3CCCCC3)N(Cc3cccc(-c4ncccn4)c3)[C@H]2c2ncccc21,6.96
CNC(=O)N1CCC[C@H](NS(=O)(=O)C2CC2)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,8.96
CNC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](C(C)C)CC1,8.92
CNC(=O)NCC(Cc1ccc(C)cc1)n1c(=N)n(Cc2ccc(C)cc2)c2ccccc21,5.275
CNC(=O)[C@@H](c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,8.1
CNC(=O)[C@@H](c1ccccc1)N1CCn2c(C(C)C)nc(Cl)c2[C@@H]1CCc1ccc(C(F)(F)F)cc1,7.96
CNC(=O)[C@@H](c1ccccc1)N1CCn2c(C3CC3)nc(Cl)c2[C@@H]1CCc1ccc(C(F)(F)F)c(F)c1,8.0
CNC(=O)[C@@H](c1ccccc1)N1CCn2c(C3CC3)nc(Cl)c2[C@@H]1CCc1ccc(C(F)(F)F)cc1,8.05
CNC(=O)[C@@H](c1ccccc1)N1CCn2c(C3CC3)nc(Cl)c2[C@@H]1CCc1ccc(C(F)(F)F)cc1F,7.58
CNC(=O)[C@@H](c1ccccc1)N1CCn2c(C3CC3)nc(Cl)c2[C@@H]1CCc1ccc(OC(F)F)c(F)c1,8.7
CNC(=O)[C@@H](c1ccccc1)N1CCn2c(CC3CC3)nc(Cl)c2[C@@H]1CCc1ccc(C(F)(F)F)cc1,7.46
CNC(=O)[C@@H](c1ccccc1)N1CCn2c(COC)nc(Cl)c2[C@@H]1CCc1ccc(C(F)(F)F)cc1,7.6
CNC(=O)c1cccc(-c2ccc(OC)c(S(=O)(=O)Nc3cccc(NCCNC(=O)c4ccccc4OC)c3)c2)c1,6.74
CNC1CCC(CNC(=O)c2cccc3cccnc23)N(C(=O)c2ccccc2-c2ccccc2)C1,6.22
CNC1CCCC1CN[C@H](C(=O)N1CCc2cc(OC)c(OC)cc2C1)C(C)(C)C,7.55
CNCC(=O)NCC(Cc1ccc(C)cc1)n1c(=N)n(Cc2ccc(C)cc2)c2ccccc21,5.245
CNS(=O)(=O)N[C@H]1C[C@@H](C)N(C(=O)OC)[C@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,9.57
CNS(=O)(=O)N[C@H]1C[C@@H](C)N(C(=O)OC)[C@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,9.3
CNS(=O)(=O)N[C@H]1C[C@@H](C)N(C(=O)OCC(F)F)[C@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,9.28
CN[C@@H]1C[C@@H](c2c(OC)cccc2OC)N(Cc2ccc(OC(F)(F)F)cc2)C1=O,5.24
CNc1c(C=N)cccc1CN1CCCC2(CCN(c3cnc4ccccc4n3)CC2)C1=O,6.94
CNc1cc(N2C(=O)N(Cc3c(F)cc(OC)cc3F)c3ncccc3S2(=O)=O)cnc1OC,9.2
CNc1cc(N2C[C@@H]3CCN(C(=O)c4cc(F)ccc4-n4nccn4)C[C@@H]32)ncn1,5.96
CNc1ccccc1C(=N)CN1CCCC2(CCN(c3cnc4ccccc4n3)CC2)C1=O,6.67
CNc1nc(C)cc(N2C[C@@H]3CCN(C(=O)c4cc(F)ccc4-n4nccn4)C[C@@H]32)n1,6.51
COC(=O)C(C)(C)n1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)cn1,7.34
COC(=O)C(NC(=O)CCN(C(=O)c1ccccc1-n1nccn1)C1CC1)C(C)=O,7.38
COC(=O)C(NC(=O)CCN(CC(F)F)C(=O)c1ccccc1-n1nccn1)C(C)=O,7.17
COC(=O)C(NC(=O)[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1)C(=O)c1ccccc1,5.8
COC(=O)C1(C)CC1c1coc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)n1,7.75
COC(=O)CCC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](C(C)C)CC1,6.85
COC(=O)CCOC[C@H](Cc1ccc(C)cc1)n1c(=N)n(Cc2ccc(C)cc2)c2ccccc21,5.3
COC(=O)Cc1nc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)oc1-c1ccccc1,7.355
COC(=O)N1C(C2CC2)C[C@H](NS(C)(=O)=O)C1COC1CCC(c2ccccc2)CC1,7.13
COC(=O)N1CCC[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,8.51
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC(c2ccccc2)C1,6.31
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1COC1CCN(c2c(Cl)cccc2Cl)CC1,5.48
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1COC1CCN(c2ccccc2C(F)(F)F)CC1,5.42
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1COC1CCN(c2ccccc2Cl)CC1,5.62
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2c(F)cccc2F)CC1,8.6
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)ccc2F)CC1,8.7
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccc(O)cc2)CC1,7.85
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccc(OC)cc2)CC1,6.54
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,8.66
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2F)CC1,8.47
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(OC(F)(F)F)c2)CC1,6.55
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(OC)c2)CC1,7.1
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,8.54
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2C#N)CC1,5.64
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2C(F)(F)F)CC1,7.82
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2C(F)F)CC1,7.85
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2Cl)CC1,8.21
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2F)CC1,8.47
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2O)CC1,6.58
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2OC)CC1,8.54
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@](O)(c2ccccc2)CC1,5.82
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@]2(CC1)OCc1ccccc12,6.58
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@]2(CC1)OCc1ccccc12,5.51
COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1C[C@@H](c2ccccc2)C1,5.62
COC(=O)N1CC[C@H](N(Cc2ccc(OC)cc2)S(C)(=O)=O)[C@@H]1COC1CCC2(c3ncccn3)CC2C1,5.79
COC(=O)N1CC[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncccn3)CC2C1,5.79
COC(=O)N1CC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@@H]1CC[C@]2(c3ncccn3)C[C@@H]2C1,5.69
COC(=O)N1CC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@]2(c3ncccn3)C[C@H]2C1,6.62
COC(=O)N1[C@@H](C)C[C@H](N(Cc2ccc(OC)cc2)S(C)(=O)=O)[C@@H]1COC1CCC2(c3ccccc3)CC2C1,6.75
COC(=O)N1[C@@H]2CCC[C@@H]2[C@H](NS(=O)(=O)C2CC2)[C@@H]1COC1CCC2(c3ncc(F)cn3)CC2C1,8.74
COC(=O)N1[C@@H]2CCC[C@@H]2[C@H](NS(=O)(=O)CF)[C@@H]1COC1CCC2(c3ncc(F)cn3)CC2C1,8.85
COC(=O)N1[C@@H]2CCC[C@@H]2[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncccn3)CC2C1,7.65
COC(=O)N1[C@@H]2CCC[C@@H]2[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.74
COC(=O)N1[C@@H]2COC[C@@H]2C(NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(F)cn3)CC2C1,7.08
COC(=O)N1[C@H](C(F)F)C[C@H](NS(=O)(=O)C(C)C)[C@@H]1COC1CCC2(c3ncc(F)cn3)CC2C1,8.62
COC(=O)N1[C@H](C(F)F)C[C@H](NS(=O)(=O)C(F)F)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,9.11
COC(=O)N1[C@H](C(F)F)C[C@H](NS(=O)(=O)C2CC2)[C@@H]1COC1CCC2(c3ncc(F)cn3)CC2C1,8.64
COC(=O)N1[C@H](C(F)F)C[C@H](NS(=O)(=O)CF)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,9.22
COC(=O)N1[C@H](C(F)F)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.77
COC(=O)N1[C@H](C)C[C@H](N(Cc2ccc(OC)cc2)S(=O)(=O)N(C)C)[C@@H]1COC1CCC(OCc2ccccc2)CC1,8.51
COC(=O)N1[C@H](C)C[C@H](N(Cc2ccc(OC)cc2)S(C)(=O)=O)[C@@H]1COC1CCC(c2ccccc2)CC1C,7.43
COC(=O)N1[C@H](C)C[C@H](N(Cc2ccc(OC)cc2)S(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(Cl)c(OC)n3)CC2C1,7.47
COC(=O)N1[C@H](C)C[C@H](NCc2ccc(OC)cc2)[C@@H]1COc1ccc(C(C)C)cc1,7.71
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C(C)C)[C@@H]1CO[C@@H]1CC[C@]2(c3ncc(F)cn3)C[C@@H]2C1,7.87
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C(C)C)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,9.05
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C(F)(F)F)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.52
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C(F)F)[C@@H]1CO[C@@H]1CC[C@]2(c3ncccn3)C[C@@H]2C1,7.69
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C(F)F)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(Cl)cn3)C[C@H]2C1,8.92
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C(F)F)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.85
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C(F)F)[C@@H]1CO[C@H]1CC[C@@]2(c3ncccn3)C[C@H]2C1,8.645
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C2CC2)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.52
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)C2COC2)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.36
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CC(C)C)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,7.33
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CC(F)(F)F)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.05
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CC(F)F)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,8.28
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CCl)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.68
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1COC1CCC(c2cccc(F)c2)CC1,8.85
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1COC1CCC2(c3ncc(Cl)c(OC)n3)CC2C1,8.0
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1COC1CCC2(c3ncc(Cl)cn3)CC2C1,8.92
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1COC1CCC2(c3ncc(F)c(OC)n3)CC2C1,7.6
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,9.34
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(Br)cn3)C[C@H]2C1,8.7
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(Cl)c(OC)n3)C[C@H]2C1,8.23
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)CF)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,9.24
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)Cc2ccccc2)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,7.46
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1COC1CCC2(c3ccc(C#N)cc3)CC2C1,6.56
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1COC1CCC2(c3ccccn3)CC2C1,7.54
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1COC1CCC2(c3cnccn3)CC2C1,6.645
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1COC1CCC2(c3ncc(F)cn3)CC2C1,8.82
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1COC1CCC2(c3ncccn3)C(C1)C2(F)F,5.03
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1COC1CCC2(c3ncccn3)CC2C1,8.68
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@@H]1CC[C@H](c2cccc(F)c2)CC1F,8.44
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@@H]1CC[C@H](c2ccccc2)CC1F,7.97
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@@H]1CC[C@]2(c3ncc(F)cn3)C[C@@H]2C1,8.41
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)cc(F)c2)CC1,9.2
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)ccc2F)CC1,9.33
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2ccc(C#N)c(C)c2)CC1,8.96
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,9.49
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2F)CC1,9.04
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@H](c2cc(F)cc(F)c2)CC1,6.97
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@H](c2ccc(C#N)c(C)c2)CC1,7.9
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@H](c2cccc(F)c2)CC1,8.08
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1CO[C@H]1CC[C@H](c2ncccn2)CC1,6.05
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N(C)CC#N)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,9.22
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)N2CCC2)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.7
COC(=O)N1[C@H](C)C[C@H](NS(=O)(=O)NCF)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,9.64
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3nc4c(F)ccc(F)c4s3)CC2C1,6.08
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(C)cn3)CC2C1,7.1
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(Cl)c(C(F)(F)F)n3)CC2C1,6.73
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(Cl)cn3)CC2C1,7.335
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(F)c(C(F)F)n3)CC2C1,6.66
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(F)c(C4CC4)n3)CC2C1,6.52
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(F)c(OC)n3)CC2C1,7.29
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(F)cn3)CC2C1,8.2
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1COC1CCC2(c3ncc(OC(F)F)c(C)n3)CC2C1,6.59
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@@H]1CC[C@]2(c3ncc(C#N)cn3)C[C@@H]2C1,7.3
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@@H]1CC[C@]2(c3ncc(C)cn3)C[C@@H]2C1,6.14
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@@H]1CC[C@]2(c3ncc(Cl)cn3)C[C@@H]2C1,7.06
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@@H]1CC[C@]2(c3ncc(F)cn3)C[C@@H]2C1,7.61
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](C(C)C)CC1,7.75
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2c(F)ccc(F)c2F)CC1,8.97
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cc(F)ccc2F)CC1,8.78
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2cccc(F)c2)CC1,9.0
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(C)cn3)C[C@H]2C1,7.72
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@]2(c3ncc(F)cn3)C[C@H]2C1,8.85
COC(=O)N1[C@H](C)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@]2(c3ncccn3)C[C@H]2C1,8.35
COC(=O)N1[C@H](C=O)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,7.75
COC(=O)N1[C@H](CC#N)C[C@H](NS(=O)(=O)N(C)C)[C@@H]1COC1CCC(c2cccc(F)c2)CC1,8.11
COC(=O)N1[C@H](CCO)C[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1,8.26
COC(=O)NCC(Cc1ccc(C)cc1)n1c(=N)n(Cc2ccc(C)cc2)c2ccccc21,5.515000000000001
COC(=O)c1c(C#N)cccc1O[C@@H]1CC[C@@H](CO)N(C(=O)c2ccccc2-n2nccn2)C1,7.31
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2c(C)cccc2-n2nccn2)C1,7.77
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2c(F)cccc2-c2nc(C)no2)C1,7.41
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2c(F)cccc2-c2ncccn2)C1,7.48
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2c(F)cccc2-c2noc(C)n2)C1,7.84
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2c(F)cccc2-n2nccn2)C1,7.62
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,7.66
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cc(F)ccc2-c2ncccn2)C1,7.5
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cc(F)ccc2-n2nccn2)C1,7.74
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(F)cc2-c2ncccn2)C1,7.47
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(F)cc2-c2noc(C)n2)C1,7.52
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(OC)nc2-n2nccn2)C1,7.47
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cccc(C)c2-n2nccn2)C1,7.56
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cccc(F)c2-c2ncccn2)C1,7.44
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cccc(F)c2-c2noc(C)n2)C1,7.79
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cccc(F)c2-n2nccn2)C1,7.8
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-c2nc(C)no2)C1,7.68
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-c2ncccn2)C1,7.885
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-c2noc(C)n2)C1,8.19
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.72
COC(=O)c1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2C2CCC2)C1,7.71
COC(=O)c1c(C)ccnc1S[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.65
COC(=O)c1c(C2CC2)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,6.28
COC(=O)c1c(C2CCC2)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,6.57
COC(=O)c1c(I)ccnc1S[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.63
COC(=O)c1c(N2CCC2)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.48
COC(=O)c1c(N2CCN(C)CC2)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,5.82
COC(=O)c1c(O)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.08
COC(=O)c1c(OC)cccc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-c2ncccn2)C1,7.46
COC(=O)c1c(OC)cccc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.6
COC(=O)c1c(OC)cccc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2ncnn2)C1,6.7
COC(=O)c1c(OC)cccc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-n2nccn2)C1,7.21
COC(=O)c1c(OC)ccnc1N[C@@H]1C[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.53
COC(=O)c1c(OC)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2c(F)cccc2-c2noc(C)n2)C1,7.15
COC(=O)c1c(OC)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cc(F)ccc2-c2nc(C)no2)C1,7.46
COC(=O)c1c(OC)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cc(F)ccc2-c2noc(C)n2)C1,7.43
COC(=O)c1c(OC)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cc(F)ccc2-n2nccn2)C1,7.56
COC(=O)c1c(OC)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(Cl)cc2-n2nccn2)C1,7.47
